id,confidenceScore,imageUrl,imageFile,safetyScore,calculatedScores,coordinates,city
tVmsoeiBxVhdanaaFupO,"['5', '4', '5', '4', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque148140.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=XXLcJwD6UoxBf4ISXS7PCRA3cao9Tve8JoJmgs09LIkou65DdCRNgiQLTVwW9DYYwpM6%2FQwqbgLFzn%2FWaIHWN%2BygjhyQmnbY1vOeh9oVwItGL%2BuwtBBh0luAdtr%2FNZoSR1cyRHLBkqYwwj1sXzY6k6EHl3YfljZNzQlHIrGWYzg9x%2F4wvMZ1B%2BVAhM5DHDYftHjkHwcSesHh9lNSl95ab0Wg5GpwTjLStgd7UxH%2BdXzKmtjRg0K5EhplMNZYRyuIDR5PV0vSVi9muYfHA9c%2BbevYTrMG40m%2BSmiQ6kr1prB7D3JcoM4MBoyROIpIkrCqJpYGbE6VWEe1HCeLobGSGA%3D%3D,dataset/base/127.jpg,"['1', '5', '4', '2', '4']",3.95,"120.997827, 14.486619",paranaque
OHrVD2LiVW3jHfqbiDCw,"['5', '4', '4', '2', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque149955.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=mkm2b44NHnb%2B5mJuWCF12euqO%2F4jchgb60O6rMj%2FzO1NN4SlSEOwWfV5VYqbRNjXfgmaxQqQUFCCX8IyjARP97KX%2BKShFnZD%2BGDf9dd%2FaF7BCEJ63Oy2fRcfYrqwOISSYZQjlmHJzaWXzmaiAFq0YXdLkogGzjIsiQUwaZpRtJ9yZsFD1JJuX3SUbiNhr56wJ4l6TvC8aPkaDLj90vgwCKCIhPDJhfBOuHti7Yt9ztJXgn%2BJmDByPvSsPo6%2FaQYJHDmIG%2BXNnGYLMt6V9YGMZC8QruakMhPvcUq9t%2FzaraCbwpE8H%2F%2BFeR8oqouum6dYe4UOBva54OcPcrGRV5eB%2FA%3D%3D,dataset/base/128.jpg,"['5', '4', '2', '3', '4']",4.83,"120.999295, 14.487906",paranaque
QpVnFomOL7jiUNiZuNkd,"['5', '4', '5', '5', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque150886.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=Y1tx975pCeX1a9a%2BBVlJe5wfjLEiS6sSqRkYQbgoucjYbUSKYhz8dLSRYtN65Uc3OMqKXCZ3sd4Z9fmOT9wMr0gpIyq6c4lAAOn0yNCR0ctHLjoBWQ7LqRMkjuUfmiKASYEm1E%2F0PmEPHqj2hmgI8f619hmerddM%2B5%2BG2DA%2BIMwrhU3QCqdtOUfAikuiOgiVB8URMfkFAqhk2UEyaoZtSP0J0TWx7eg62PWEZ7%2Fd9Hmnbs73UEFxIkLDsSbDPRr91iLDXIoE9qJYO7G7WqC406DZjiGeRn6TiShVKgqoLtgnuYEDvUaKoc4nebACjprjTNJwZ45O9YJ8LuD1wYQhvw%3D%3D,dataset/base/129.jpg,"['1', '4', '1', '1', '2']",1.74,"120.998418, 14.490567",paranaque
ubDDMWb68DJbBu3ccEUh,"['5', '1', '3', '4', '5']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque151456.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=XqBLKOSfIkeihPJE0jkUxf3YIvl7rNJsDVlIfixJVuRjnOfVhoRyzJO%2F5%2FYECFebDpRfEAl%2BCoRTd9dxVCNhL4vPveew7TXa%2FrS804LIBouQeuEIllhlqdqOju2vuuftv5k6Rzmiv96vXXTnI7oaYcKe5V1koCZEjCx9Bsv0ldIUvwnb6cQGCxl9W0hQVJ8rYgn%2B7Btjw5AgGwB9rPHOb8Xsee8GZcBzhvNuFvltyIDc1txAYmdrBpqukIuyFOHVhRX6aHSqAFWCtofXYbWTdewLyKNO%2FTb25qruN7bmr%2BGAD72QxveMGUgpcdyiQV42m52a8uDKyuS%2FOjsxPN5JnA%3D%3D,dataset/base/130.jpg,"['1', '4', '2', '3', '4']",3.31,"120.996551, 14.491508",paranaque
Tld4Oc08sjEqGDpT91kw,"['4', '4', '3', '1', '1']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque151836.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=plyN1w7QjYzUdIc4ds%2FpwgHeskSgzJpJ1pLUk1JyVEt279mxJcMXRGgOdwguhHgCD4fUoV8z9y2ScuynWMkDDH5eReRxWjiP4ZBOt2j9YvTRcLM2mEFAZp9P1pH7YaDhfX8uznDSsIa2YWYWstuOqPsaRyVPx46HmlKUpcOy7PLJNVFkKtWy7pUzPtnVSnNJDEAip4MqL%2BHmldsWsJ%2Fm%2FoqkjdAHSqjKO3Y8yyKiiQhzzXd7pMUJefP24WNU%2BuDiYhquj9HFocXDx3qX%2BGRTYgFkNsmaB%2Byj%2FwtD1HBI2hUmjORCXKZQD6mSy3F4sT9Iqh2vRGCDwc2Xvthz0jqB6Q%3D%3D,dataset/base/131.jpg,"['4', '2', '4', '3', '3']",3.62,"120.997688, 14.494636",paranaque
tFnmnI8lx4oD2rOjb2tJ,"['3', '5', '4', '5', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque152054.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=bz3R2lvS9g%2FRMZGJUTFRVmzLk5i%2FO47quraRJjt%2Fd75mxPW%2FX3N4DWqzNj1Jb3i5kSITKOSS%2BV6J1kAy7npt6olEGGlvS3Bb33peSTVvEZPg87yLMAlNqSm8j4%2BLrHViPoOESzhnNvQTOV3P%2F4bZ5h83c1vBA9mriKiEQEo%2FqVyPUi5rx3gZQSlqNNGS7hsBLKjC%2FkJmrqO9hh2Rj03%2Fxgj7r412m58TjGlPAymIXJejV4W20Y9y4sdSQxVOcvJhARVpa5sPCBUVHGhL%2BMlCbpCK9qIgjQ2FyuXiXEg9yGWMW0ICJWrHNa0yggmKz9QyVPtqtRPhSnAdoItwIv1xKQ%3D%3D,dataset/base/132.jpg,"['4', '5', '4', '5', '4']",6.56,"120.999967, 14.496098",paranaque
BQPkq4Z3c2U4CJi6LBYm,"['4', '4', '4', '4', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque153431.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=mJPvtOuiuQRCraHQVdmn%2FkVebsYbv%2F1DgJWwP%2FX1CLxUjSpWggu%2BkRZPwWxcu2rp1U4FjyyQ2RFDcUVoK8NjQ11YNRngXZtV5NK816Ekyg0jNBbfLDycNTF1G7sRcghBLe%2FXhqIlFemNHb%2Fa13mKHbuB6Tk0oq0ibLHrrle6HvZh8vRox6QbFCHphGthfyhNN%2FXxoIYs330pR4GrEia8mctHKJUogdp%2FvylC3QkfQcshkqNZmN08S7m2Q3vbMnH6oJmbTcPpU8evB%2BflRb4x1P6QHYroCkI95Khj4Wezg2wcH3KsVXETpJMudE2%2BpwTqvVLEsZhdiPs7MPM1pbTt5g%3D%3D,dataset/base/133.jpg,"['2', '2', '2', '2', '3']",1.66,"120.984322, 14.490424",paranaque
VY8UVONFaLcxi2YmG6Fw,"['2', '2', '2', '4', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque156153.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=I4lZLyDsf1%2BYtKE1Pk3%2BgXS2w5KojpUTl5EnJVV3hbJ1ctrEjPNAJ%2FX0g2%2F%2FpvdtleXWHSqXJ1VYtwHpj3fekem%2FnNJVVHPFHiWJbftjDaigPuKdt5XUWC9LyQxaSJxP3M30cpOjhvNoEEpagXUbrzzzwas%2BbikETOlHQc%2Bg%2FOaidviyyhMI0bhk07HhV97n1qxQuju4WJ8V7Fex1Dg9iFtqaF1hW8YrdvNT1VvgzEJFnmVl4tyG3yNs1VjXtrTIZYeVKjrvBBRwUFFruV0rgAfhl%2FKjkqfThxCUQpCjVIBTEw3LKxinTSd%2Fehns%2BJy4Q13PjXIa2NBKIhQGsx8odw%3D%3D,dataset/base/134.jpg,"['3', '4', '4', '2', '2']",3.09,"120.985557, 14.491878",paranaque
oCEeYesDCu3ykjYp1BYH,"['5', '4', '3', '4', '5']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque156937.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=eGqSOMU2vjHaiTgQbN9iK8oKJdkanVhnq4H9zQTP7B%2BGuxmYWa7i6IokHR%2BeIYFYMdVP8GDIxWvLlbcjVUd4RKfB%2Bjp1qjioa4RwZnYbLXIbE7TZq0dXgG8rvC47roIl%2FnfuNVwNf3rIfzPo5vesWXCeWfYWYWORUtmYoghwwMw4cl3M9suETMKeTqvHljAXI7n2hpHaK1%2Bhh%2FRcLHMqnq3zdgjIY76c4pO%2B7bpN4BiDP%2FvO6c4emOiOGWoP7d%2FtkWYWWACA8FlrDQ%2F9Lxw6y3geao5Gy5WGI6%2Bn%2FfvXi9qdV6SI2qDcGr5TcI2ezu8HAUFw85KNFGDDEXg3iWtByQ%3D%3D,dataset/base/135.jpg,"['5', '3', '3', '4', '1']",4.49,"120.988206, 14.492092",paranaque
bCPUPXsujdbb24kb1rDu,"['4', '4', '3', '3', '2']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque157637.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=R1TUXqjJYNW5mkd5ADcCb2DcpCI42y3MjHKVOZoZMB3bZewy3SKP02cXWAzVPVGUWl7BayuO09ffaZWJ0hZ1hWC3aBbMdB0X%2FEOxk5TFvG2xnv8L1Lb8FZD%2FcN8iVF2zhxu2Q1%2BDX03w4GsQgCJpcuIivgytdENIgXMVbUtBrPjxs2a8pidz7tii4FZ8Ek5BLFOFShEqDAzJEyhYbsvQ9TorPcVkhgZw3jmeEB0D1aBSMNx%2BUS21eysfVOUgfM7ClnzvKuTNdeITuRS6SKL%2B1kjgDLk22HSDdbCevdo69LqsXkjde2%2B4ooW0NaVW5h7R0%2FSSlttmKY3FVa5F2lD4mw%3D%3D,dataset/base/136.jpg,"['3', '2', '3', '4', '2']",3.25,"120.986817, 14.4935",paranaque
rWS85EZqf6eUjy4cOUmk,"['5', '4', '5', '2', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque157816.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=TR1l6MVwt5GWOzlVrmxUw3RcVtYRu2e4qjth7P5lY1jx1UwwegGvJpv7Qy8XWim8pp9IS%2BpjVR0Ty6O3B29LhTRlBH%2BGnQ4HH4Bvsm4F4AUVNf1U0oToNjc0sV4ico%2BM7YVcLDYQ%2B8Vk5a96%2FcHeon6WrekJWMQpwp5c8MirCl7U%2BRGBDbHYdEbGQxYswmMhf%2FbYHZYEHsPwnMb4CJJp7AxIzpPOVIVaWpWUK1noFMVoJ%2F5L2MetXF0YGbjAUEHNcqhcBZ03lugQnYhy7tFMg2tKqWzD88IOLfR7dlbAFM8dNfhYXDkS9RZ1sI7uFgMg5YZIrCGezNFnJmGZAoGxWw%3D%3D,dataset/base/137.jpg,"['2', '2', '2', '3', '4']",2.39,"120.989658, 14.494661",paranaque
agXxE2BgmJ57VDJlzEb8,"['2', '4', '3', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque157868.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=OR5gGH%2F5KExcCpIV4PHD6wk8UCkC3erMUzxNhTv3In4qpZL33npxvVoXEBU6yoZkuHc1qgnsA%2FTt%2F%2BgBSzoHo3iSheENtqgnpmZrxtQIBtC9pjezLIFZ6rxWljHYf1ATaattUK1VM0IJP7fm2R99Hjtmra1mjmJJi8BmxUZr%2BkHB1vog58iX8ka60WrV4H9kLTK9XoMHJKCK4VA5D3txGrdhCl10clshDLyv8n44DXtY2204htD4pKh8J8c6MGQNHJ17sXqo8q0R3Ee5S%2Fpou2IUSjs11U5D%2BYbXKiQkb1JiEhRttWl6dYd2h4JvLEKgnSwVRkPaBrfr4Ae57SAGXA%3D%3D,dataset/base/138.jpg,"['2', '2', '4', '2', '3']",2.69,"120.987829, 14.495247",paranaque
DydevEqxhtWcyYaMOMwA,"['4', '4', '4', '2', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque157890.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=R0s5xMiW%2B8qMTpovKkQBBPMT7IA1m4P51L93fFBffSG1INxPC%2ByZKESMMbATsgw43LNg%2FU4yvxfYkqAaZcqd81kg3ThW9vyVGJ5GYAUUkXIaS1ZW4bFTWMHplIxCSVyZFUYjOdnyD8Bq9hoLjDFXpooWOHNTWl4s8vJGcbYxUnPCHfZBKuM%2FqMvTYHkQEBLx6Tr2NQKEBAWL9efRz6RoiTPBIbpKRI073BLhZjsLHrUsOlh%2BN8rcYxhcvV6UfTcDbuIUwENW29d4WlUacw626SpfOzmx4xUWnIzkm5WxL59pBgdBT3q%2Fq7E6T2i6Bj6ZTRynixaQw4ijw0SIfCJizg%3D%3D,dataset/base/139.jpg,"['4', '2', '3', '3', '3']",3.72,"120.990271, 14.497187",paranaque
dLSdCDdGzBoloiEiPgfZ,"['2', '2', '3', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque159903.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=Ga9fEAKK1JHMOiX0bPwMuXDt8bQ6dQWitFuIkLcm36hJJYCS1yGGIBhoY4f%2FAW5SZWVYMet9E%2B%2BrFFINg3rkvZIRGB7MvYFLUlX1dqsgm1yT5s6cr4k9eG9Pomi4L7ot8PJClXE2XdYsnW9CBvSUFTA3El%2FU3MQyoKy0hgw0ZoF9%2FzWmJpoMjdNSkWbEqnP3g6OAuaQ9J%2BJ3Qu5fBHiLfAc0pHUQTRtSSKSmEST7yWflEMIWWsnoDBQmtVeh1%2Bh71Z4zUOV5eM%2Fa%2BfVZw7Yh0oGVEmjF2CbBhgF0haAV0RNLzoiM0PdDJ7BR9%2B0CqzPUHURx3WV62%2FO1jw98xhaVNg%3D%3D,dataset/base/140.jpg,"['3', '3', '2', '3', '1']",2.64,"120.988293, 14.497213",paranaque
qIaCSvNSSV06Pl0MTGgC,"['4', '4', '4', '5', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque161779.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=ArPQuJpzb6%2B9z91rn%2FuZ6zOhqtChol4CA7rz9fl0Ziy7oOtjA9FntoeB21SNq9Zy%2Bu7ssFhCoqvSEeDFrdo7g%2FNCy97n2yD5UpEXFxJFJiYeRPUVpg71v1lTWaIZKiGj96XzKIqBDUchrOsHvzHVMx8Lv8vXNxUVvt69gchgn9iolRRjIguLqnwMJsPuvPnxpaHhJI94i0ezmgsEhNBnMBN5ZeBtrdy3mnYqY7WEqvN3Dd4roNn0DXiAwfT42BDy9ywV6ewMZjhJKeVO7zesgW1YDmC4QPAUmRhSVIlABMQG3xGC%2BTNmTN3HxXY7tem7nOXYP5csfD81rEmvRdCwYA%3D%3D,dataset/base/141.jpg,"['2', '4', '1', '1', '4']",2.73,"120.988959, 14.499355",paranaque
RBNgy4ht8SWLFcFCQSDJ,"['3', '4', '2', '4', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque162873.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=N9FkM3n2XOeA398XRLXlkSpo2x8%2FPe1EoWMGBR0cqTt9orVqHkbU21w3LHgrRWhxRSnt5c9rFfy8AArfX%2FSiPAQbKC6lqUWcayZIHufVAKD65Pt0rS%2BQDEc%2Fkc3kasAUPjjuWksYC6jhNYdplhEXEbxziz0iY%2F%2BwD6WDS8CDU%2BsBoRZ5OShfUyId6bIn8ukpNrnHSII%2FG4XCFAhAqqRYtvmputYfZMnWdPoe35yUBNZmnIs6zTJSFuvPPv9ytp8Vw%2Byed85zY7O6tCW%2FA2R1fzRzitK2qkCqhM05EcCoopXkKbvpwaoeJEJ2i9416JRdQsFe%2FEe3xk2rJYXzOLNpJg%3D%3D,dataset/base/142.jpg,"['4', '2', '2', '2', '3']",2.6,"120.98961, 14.501386",paranaque
ts32lgwd5jHxflct1HCS,"['4', '5', '4', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque163849.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=nrHxlr1NmzcinQRED35nq%2FNQEWH4l39L%2Bv%2BX3hjs8X0YiPHf8Ij5XGtbP8dPAlIbonlHQO%2BvrzGTxObn%2F1j%2BPKlKGie5A%2Bm5hHKYwwj5CdHretsUNk0C8vsB7GIGE5h5JZCEbVSsGd69LG9CevEaZAvgpQkqnKztAsIRBPkbCHdBJB8UR5JzqdkQ1DDd5xwIe%2Bw2LQw6n%2BYG2O8BekZBlCybnkII9XzTEK8%2FxsMwlT3zZYI%2FawoQ1fdvsRUR0B6mwr76c9RdsNe6Vfbbpw7b4kkkVWJnSuO%2BN3kTPwKXOJiR5S%2Bw%2Fb9KRNkLVma7ctwYMhiGNsYRNDmyfng2Bn%2FxWA%3D%3D,dataset/base/143.jpg,"['1', '1', '4', '2', '2']",1.79,"120.990681, 14.490945",paranaque
mV8s3JohyilezyUnVfFy,"['4', '4', '2', '3', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque164862.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=A24mCpSLfZfKz2sIAsaFPXnkc9kMmCwNRID%2FgUae12FGrf38v%2F9W5jpwNu6sNVrFmDtnZTAVOcDFjCVJGdUlNwN82IU7RAPz3FNZYcq%2BSB6PAEUzH5G7KxEddJBrJRHE28%2F7AJrDTN28GTXTteGR2rst5O0AJuk%2BvYaMwE%2B4fDkMwrL%2BcQEHbRck1%2FZeEqJbMbpbTbPCfqTNMStptpoouaNs7rOp5Knc8l%2Bkf%2FIb7L%2FlrsDkawrMA0q%2FYJvLBEnrpRg3nrpR4D7LWgKafmv2aZqTyngM%2FzfZ6D301%2F43Aqwdqni1%2FK0AXGhtTN3A%2BMPRhgOAc1Yj%2Fqz3GZDk1qKN9g%3D%3D,dataset/base/144.jpg,"['2', '1', '2', '3', '4']",2.61,"120.993722, 14.492216",paranaque
u6qk5AcxpLClLw2dGoYq,"['4', '2', '4', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque165273.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=Rcvup4D2hOFuUxhafgGuB%2B%2B0SvaSVwlkRR1JkoDqNRDM6nvWh4wWOO%2FqjeAgfy%2FgQ9%2Fu1n%2BFMx%2FFlW8%2FTdjB8mB7fs3AtWdXrD2Og7R1olJpTXuOrB4BMDDxS%2BeJO9roILhRDCv8GQnsbaALlGVgewzFwg2zVfIGT94lsuad36EwCgxZLFztV3FuL4dPpGtH5D7ntQnxROqB7VZAqeOnhGpXiLd4dZbwXDMoeEPFXGn7fXKU4hQUtySrtEjvu%2FcSGuLO1p7zDA78cez0iIziz4OI8TPUitrA5KwAurJSaRF6jDtv%2FlCALpxgDuAdwuK8T6IeZLmFfdvGOpzU1DfD%2Bw%3D%3D,dataset/base/145.jpg,"['4', '2', '2', '2', '3']",2.81,"120.991896, 14.492637",paranaque
E4tf8s8CfMhONhpGvckP,"['1', '3', '5', '4', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque166345.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=IWhH1bL%2Frr26JigzWqBKANcPum9MaHUzLa2ClLvpJU9oa860JTJV75kGkqlil8QWEyuf50sEokJYg2gkIpp%2BYeh40Iecv7sOAxLKvpnL%2F0feV70uR%2FDlrhJJ3s4vXbMtIpGVLnjJLblg89oy58CbhDpIBq%2BXVCzGkcui3mxtINkVovblp6SgcsxkGkdMPPUSKga70%2BkwxG6KoHZhDbO4Plv4DxEvJHB6mj84JAnz98v6bVEIqQeEEQyi6643orghnsi7dfgN33nM0Uh94q0zSiNBs8vF9vmQewByrclR4huvPrFTlx62SqNj25M8o7D0QyFHaCNVApkqeTPbC%2Bg1RQ%3D%3D,dataset/base/146.jpg,"['1', '3', '1', '2', '3']",2.06,"120.996294, 14.493313",paranaque
YYt9s5ffBX4HhsCVOvDu,"['5', '5', '5', '1', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque167060.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=A3i4ZNBXchYvEHtDTMglQ6x9s0dL4aaqhNeRk1TBZDSSLsZlumCrdG9mFQR4ujBakA1sR9oORhbd7tG82rqNF9rrMGFJiNjRu4xxcs%2BdwZ5NxmY0VabKSRrQdEELZG2Ujs8kUMuEQZIJvgl48NCMsFDueDFTmiZBKq2BvmSq%2FdFQtqYIhZ6wjGw4EYMSNGJg6XuxVIAEUQvTuLH%2BidlNgYdYSGjx5ZI%2BtKbHnI2I3%2BsdvKDoM0uCY3MlzYcZerj8HhBRjBiCWRINzGNJkgMXvg4SsLAkREOVG%2FD5Ucr4ff%2FFlQ%2F9vdYkHhJhTYi4vUZvzGWqryd%2Bemm%2B0kj4Izqqqw%3D%3D,dataset/base/147.jpg,"['5', '1', '2', '3', '1']",2.55,"120.992406, 14.49477",paranaque
3zQfctNGBLRRYV0pXzkj,"['3', '5', '5', '2', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque168378.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=qs3C2oyguZirEbL1SUEkLGReG0qzWO2xmiRXpp9cvJ%2FKaDFIhLpJ3tA7GfQH6tUkbTKeZAJQJKuPkJo%2BwXuRZ2ps5C58OMgjzp%2Bm8BWDTmGsYsvE0IX8WiwaNCNZrYo9Xl3GkhxgL6tt9eVIYSpe0joIF38EqM%2F6dQkbHYhVo6tEPplRkAespzou9Y8ea8%2FiSnZ1%2BFd33BxMt3w82SObmEGsDVte2DLspqSM89991S5h2Ov1yH1rfKyTGpBZTtdEoBQT6S0dsz4teW4oP%2B38p%2BpX75zHBAXBWFplAoXmqo2qjaurXDeGYI%2F8kzPu6t%2Fi1ecQD92nLIJVwkdMAliV7g%3D%3D,dataset/base/148.jpg,"['2', '4', '2', '1', '3']",2.67,"120.992539, 14.497182",paranaque
aKKgZ3lESmKEqZvswBt1,"['4', '3', '4', '4', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque168773.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=L%2BLXnrHVuXKqUXErW%2F2%2FQUWH%2F29FKx8N5lVX1eQgkS6alX36EhuyztnWXFrj%2FBncoRvhE9KT80RkZPjkEnnsl2e3Bcum4qeQXKkrR36zijIeNKAwjsT9dNPY6MV52kPXfbm%2BVZROA3Guj9yLlhKJIrqMw%2Bg0nlUewPzqgMRp16vFaAjLgryYlJVVeH64mXqJO1IFU4zTk2sr%2BYsNmxZVEpNYuzijrPRpN9iEC9wh7XP%2FVk5L8fScjQ2WvXXSakB6iCWlAX9ZGD%2BofBojVNpDShToJuHHXjXdkFgHQlRl0kahO01YQ%2FsBai6dWIqMQJigFCBdxmULyr5eqOw2wS%2FjAg%3D%3D,dataset/base/149.jpg,"['1', '3', '2', '3', '4']",3.14,"120.993623, 14.498737",paranaque
7ILnXowFYNWdf9ITxedH,"['3', '3', '4', '4', '3']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque170440.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=qEwYbF4y7kf8WkSZqMr%2F27lvsLTvUF%2FLGrp2XevycLiAcpyp2YzM6cvBltQ9bjQWcHXe%2FlpbfPdGmqq5DczKFojcuBe43yfPNePao3%2Fw%2FVO0F3bcKkU7x0oSNUF7IRMAcncpEiL4HLTTK8HqsAdl%2FLZCjwT7vuqp03RzqB1Fr5LFBwqZzvnT7AA%2BFtoqIZ1Ho9wb72%2BT3Lnp7KuP2Gd%2FI%2FeqcLBeXDIC%2F9vRZM1iweoqdvzDsMyCZNLItOimYViuVyTf0KqvFH%2F59JsOtPKNCq2J58SMhv%2BTNl%2FQeeUtaOgIe8WRrDJ4YuFYxyB3xJ2mW%2FOVKDahgZDpmLmHRckAHg%3D%3D,dataset/base/150.jpg,"['3', '3', '4', '3', '4']",4.63,"120.990848, 14.498971",paranaque
9AZPzGPumoB4g4rVeIYx,"['4', '3', '4', '3', '4']",https://storage.googleapis.com/crowdsourcing-434a9.appspot.com/paranaque171369.jpg?GoogleAccessId=firebase-adminsdk-50h5u%40crowdsourcing-434a9.iam.gserviceaccount.com&Expires=16730323200&Signature=Fc41lfRTVy9CKhf0PPl%2FA2E3V7inNyBARHYjFiS6XmCVVtFF%2FqdtIDUF3UxQoWL5Q7qwnlfpz%2FPtA32Aw%2BZ1aJv49fKDRduAA4TjJo2rmaVTCzgrlE5hPQuTIAnmWQdPm0qufKvfDny2fvEpcuFVUFp7d9kcpBpfdOjIKcAkmdT9nMFhSUi7iyN5Tfm%2BAe1yySW8n%2FCqwscvAFkgNSLbc0Ta3Cfkhr654cKWTU%2BLLrouZVMzOnDY522s7Q9E8lX2Gymd%2B2q7csaQrIGkJDjsNB%2BOX2htJK6MKLJmQMSpBCgdk1Lc9WYja5AIngbh7B4eCC3F7JVeEjbeowVln%2FsNEg%3D%3D,dataset/base/151.jpg,"['2', '2', '4', '2', '3']",2.81,"120.995029, 14.500055",paranaque
