link,subdivision name,bedrooms,baths,floor area (m²),available from,broadband internet available,air conditioning,car spaces,classification,fully furnished,total floors,area address,built-in wardrobes,balcony,build (year),fully fenced,rooms (total),price,latitude,longitude,operation,type,block and lot/unit/floor number,price conditions,deposit / bond,sqm range,price range,gym,wi-fi,swimming pool,pay tv access,basketball court,jogging path,alarm system,lounge,entertainment room,parks,unit/floor number,floor,condominium name,cctv,basement parking,elevators,fire exits,function room,lobby,reception area,fire alarm,fire sprinkler system,24-hour security,garden,secure parking,tower name/number,bar,maid's room,playground,gymnasium,utility room,billiards table,business center,club house,fitness center,game room,meeting rooms,multi-purpose hall,shower rooms,sky lounge,smoke detector,social hall,study room,function area,open space,gazebos,shops,study area,carport,clubhouse,deck,gazebo,landscaped garden,multi-purpose lawn,parking lot,theater,daycare center,sauna,laundry area,courtyard,badminton court,tennis court,jacuzzi,central air conditioning,health club,indoor spa,outdoor spa,pool bar,indoor pool,drying area,floorboards,split-system heating,garage,remote garage,sports facilities,powder room,maids room,library,spa,clinic,open car spaces,intercom,ensuite,pond,amphitheater,gas heating,hydronic heating,indoor tree house,open fireplace,helipad,golf area,latitude.1,longitude.1,bathrooms,land size (m²),storage room,terrace,block and lot/unit number,driver's room,attic,basement,lanai,ducted cooling,ducted vacuum system,fireplace,volleyball court,block and lot
https://www.lamudi.com.ph/luxury-condominium-in-haraya-residences-pasig-city-168774447488.html,,1.0,1.0,60.0,,,,,,,,,,,,,,"₱17,893,000",14.588464,121.089097,buy,condominium,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,Haraya Residences at Bridgetowne,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/rosario-pasig-city-foreclosed-residential-condomin-170140772713.html,,1.0,1.0,29.87,,,,,,,,"Unit 219 Bldg L, One Oasis Ortigas, Ortigas Ave. Ext",,,,,,"₱3,200,000",14.590053,121.081755,buy,condominium,,,,,,,,,,,,,,,,Unit 219,,One Oasis Ortigas,,,,,,,,,,,,,Bldg L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.590053,121.081755,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-2-bedroom-condominium-unit-at-portico-oranbo-pasig-city.html,,2.0,2.0,87.0,,,,,,,,,,,,,,"₱16,000,000",14.57424756,121.0655187,buy,condominium,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,Portico,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.575822,121.064324,,,,,,,,,,,,,,
https://www.lamudi.com.ph/m-c-2-76-acquired-property-commercial-condo-for-sa-170833317760.html,,1.0,,566.72,,,,,,,,"Units 1901, 1902, 1903 and 1904, 19/F, One Magnificent Mile Condominium (OMM-CITRA Condo), San Miguel Ave., and Amethyst St., Brgy. San Antonio, Pasig City",,,,,,"₱63,505,600",14.582707,121.061458,buy,condominium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582707,121.061458,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-1-bedroom-unit-the-velaris-residences-at-170901228264.html,,1.0,1.0,77.0,,,,,,No,,,,,,,,"₱25,118,000",14.588464,121.089097,buy,condominium,,,,,,1.0,,1.0,,,,1.0,1.0,,,25C,,The Velaris Residences,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,North Tower,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-facing-amenities-in-bridgetowne-pasig-ci-170856658514.html,,2.0,2.0,104.0,,,1.0,,,Yes,,"North Drive corner Central drive, Bridgetown East, Rosario,Pasig City",,1.0,,,,"₱33,796,486",14.588464,121.089097,buy,condominium,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,30A,,Le Pont Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-haraya-residences-1-bedroom-unit-with-par-170989401255.html,,1.0,1.0,87.0,,,1.0,1.0,Brand New,No,57.0,,1.0,1.0,2028.0,1.0,533.0,"₱28,237,042",14.588464,121.089097,buy,condominium,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,Unit F,35,Haraya Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,South Tower,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/studio-condominium-unit-for-sale-in-cirrus-tower-b-170504513542.html,,1.0,1.0,24.0,,,,,,Yes,,"Brigdetowne East, C5, Pasig City",,,,,,"₱6,810,800",14.588464,121.089097,buy,condominium,,,,,,,,,,,,,,,,,,Cirrus Residences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/one-bedroom-unit-for-sale-in-the-velaris-residence-16927090678.html,,1.0,1.0,60.0,,,,,Brand New,Semi,,The Velaris Residences Bridgetowne Pasig City Metro Manila Philippines,,,,,,"₱18,000,000",14.588464,121.089097,buy,condominium,,,,,,,,,,,,,,,,,,The Velaris Residences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/one-bedroom-unit-for-sale-in-haraya-residences-at-169270898774.html,,1.0,1.0,87.0,,,,,Brand New,Semi,,Haraya Residences Bridgetowne Pasig City Metro Manila Philiippines,,,,,,"₱29,000,000",14.5952119,121.0832324,buy,condominium,,,,,,,,,,,,,,,,,,Haraya Residences at Bridgetowne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/two-bedroom-unit-for-sale-in-haraya-residences-at-169270896685.html,,2.0,2.0,142.0,,,,,Brand New,Semi,,Haraya Residences Bridgetowne Pasig City Metro Manila Philippines,,,,,,"₱43,000,000",14.5952119,121.0832324,buy,condominium,,,,,,,,,,,,,,,,,,Haraya Residences at Bridgetowne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-two-bedroom-unit-near-bgc-in-c-5-pasig-169244880695.html,,2.0,2.0,105.0,,,,,Brand New,Semi,,SYNC Residences C-5 Bagong Ilog Pasig City Metro Manila Philippines,,,,,,"₱27,000,000",14.565391,121.06934,buy,condominium,,,,,,,,,,,,,,,,,,SYNC Towers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.565391,121.06934,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-condo-for-sale-in-pasig-city-at-royalton-170468527154.html,,2.0,2.0,102.0,,,,1.0,,No,,"Capitol Commons, 1600 Pasig, Philippines",,,,,,"₱26,000,000",14.57568,121.0625,buy,condominium,,,,,,,,,,,,,,,,,,Royalton at Capitol Commons,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.575822,121.064324,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1-br-condo-for-sale-with-14-5-discount-sync-north-17099012404.html,,1.0,1.0,41.0,,1.0,1.0,,Brand New,No,30.0,,,1.0,,,75.0,"₱11,231,236",14.565391,121.06934,buy,condominium,,VAT Inclusive,,36 - 50,PHP 11M - 14M,,1.0,,,,,1.0,1.0,,,22,,SYNC Towers,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,North Tower,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,14.565391,121.06934,,,,,,,,,,,,,,
https://www.lamudi.com.ph/rfo-2br-condo-30-60sqm-at-ortigas-pasig-171180018562.html,,2.0,1.0,31.0,,1.0,1.0,,,,,,,,,,,"₱2,995,800",14.590053,121.081755,buy,condominium,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,Urban Deca Homes,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,14.590053,121.081755,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1br-residential-condominium-for-sale-in-pasig-portico.html,,1.0,1.0,56.0,,,,,,,,,,,,,,"₱13,000,000",14.57424756,121.0655187,buy,condominium,,,,,,,,1.0,,,,,,,,,,Portico,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.575822,121.064324,,,,,,,,,,,,,,
https://www.lamudi.com.ph/rosario-pasig-city-foreclosed-residential-condomin-170141105311.html,,1.0,1.0,29.87,,,,,,,,"Unit 528, 5th Floor, Building D, Sorrento Oasis Condominium, C. Raymundo Avenue",,,,,,"₱2,850,000",14.588464,121.089097,buy,condominium,,,,,,,,,,,,,,,,"Unit 528, 5th Floor",,Sorrento Oasis,,,,,,,,,,,,,Building D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/3-bedroom-unit-with-private-elevator-near-greenmea-171221880653.html,,3.0,3.0,233.5,04/04/2024,,1.0,,,,,,1.0,1.0,,,,"₱81,328,000",14.588464,121.089097,buy,condominium,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,10A,,The Velaris Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-1-bedroom-condo-unit-at-the-sapphire-bloc-168680766965.html,,1.0,1.0,32.0,,,,,,,,,,,,,,"₱7,782,117",14.583771,121.059675,buy,condominium,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,3B,,The Sapphire Bloc,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,South Tower,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,,,,,,,,,,,,,,
https://www.lamudi.com.ph/studio-condo-type-facing-tektite-for-sale-at-san-a-169811529146.html,,1.0,1.0,21.0,12/09/2023,,,,,No,,"Olin at Jade Drive, San Antonio, Pasig, Metro Manila, Philippines",,1.0,,,,"₱7,800,000",14.582707,121.061458,buy,condominium,,,,,,1.0,,,,,,1.0,1.0,,,2112,,Olin at Jade Drive,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,14.582707,121.061458,,,,,,,,,,,,,,
https://www.lamudi.com.ph/alveo-land-residential-condominium-in-ortigas-the-sandstone-at-portico-for-sale.html,,3.0,,109.0,,,,,,,,,,,,,,"₱27,000,000",14.57424756,121.0655187,buy,condominium,,,,,,,,1.0,,1.0,,,,,,,,Portico,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.575822,121.064324,,,,,,,,,,,,,,
https://www.lamudi.com.ph/le-pont-residences-1br-condo-unit-for-sale-in-rosa-168956264521.html,,1.0,1.0,46.0,,,1.0,,,,,"Bridgetowne East, North Drive corner Central Drive Avenue, Brgy. Rosario, Pasig City, Metro Manila",,1.0,,,,"₱14,300,000",14.588464,121.089097,buy,condominium,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,Le Pont Residences,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-3-bedroom-unit-in-le-pont-residences-pasi-168614505510.html,,3.0,3.0,196.0,02/06/2023,,1.0,,,,,"Bridgetowne East, North Drive corner Central Drive Avenue, Brgy. Rosario, Pasig City, Metro Manila",1.0,1.0,,,,"₱62,734,122",14.588464,121.089097,buy,condominium,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,48B,,Le Pont Residences,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/pre-selling-3-bedroom-unit-for-sale-in-bridgetowne-170713454559.html,,3.0,3.0,150.0,29/02/2024,,,,Brand New,No,,,,,,,,"₱41,874,268",14.588464,121.089097,buy,condominium,,,,,,,,1.0,,,,1.0,,,,,,Le Pont Residences,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-2-bedroom-condo-unit-at-sync-n-tower-in-b-170486352627.html,,2.0,2.0,87.0,,,,,,No,,,,1.0,,,,"₱21,857,529",14.565391,121.06934,buy,condominium,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,607,,SYNC Towers,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,N Tower,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.565391,121.06934,,,,,,,,,,,,,,
https://www.lamudi.com.ph/modern-studio-unit-for-sale-at-cirrus-residences-b-170651479711.html,,1.0,1.0,24.0,01/06/2024,1.0,1.0,,,No,,"Bridgetown East, Pasig City",1.0,1.0,,1.0,,"₱6,000,000",14.5739038,121.0775612,buy,condominium,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,Cirrus Residences,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-condominium-unit-for-sale-in-bridgetowne-170840067412.html,,2.0,2.0,104.0,,,,,,No,,"Bridgetowne East, Eulogio, Amang Rodriguez, Pasig, Metro Manila, Philippines",,,,,,"₱33,415,009",14.588464,121.089097,buy,condominium,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,22F,,Le Pont Residences,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1-bedroom-unit-for-sale-in-sync-residences-pasig-170840081038.html,,1.0,1.0,41.0,,,,,,No,,"C5 Service Road, Bagong Ilog, Pasig City, Metro Manila, Philippines",,,,,,"₱11,139,102",14.565391,121.06934,buy,condominium,,,,,,1.0,,1.0,,,1.0,,1.0,,,611,,SYNC Residences,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.565391,121.06934,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-condominium-unit-for-sale-in-pasig-city-170852054973.html,,2.0,2.0,75.0,,,1.0,,Brand New,No,,"C5 Road , Barangay Bagong Ilog, Pasig City",,,,,2.0,"₱16,305,042",14.565391,121.06934,buy,condominium,,,,75,16305042,1.0,,1.0,,,,1.0,,,,21,21,Sync Residences,,1.0,,1.0,1.0,,,,,,,,North,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,14.565391,121.06934,,,,,,,,,,,,,,
https://www.lamudi.com.ph/2-bedroom-condominium-unit-in-bridgetowne-pasig-fo-170861152923.html,,2.0,1.0,46.0,,,1.0,,,No,,"Bridgetown East, Eulogio Among Rodriguez Ave., Barangay Rosario,Pasig City",,1.0,,,,"₱15,554,648",14.588464,121.089097,buy,condominium,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,25th,,Le Pont Residences,,,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/m-r-3-15068-acquired-property-condo-for-sale-in-un-168354350726.html,,1.0,,91.34,,,,,,,,"Unit 2006, 20/F, Building B, Renaissance 300, Renaissance Center, Meralco Ave., Brgy. Ugong, Pasig City",,,,,,"₱9,134,000",14.582943,121.072573,buy,condominium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,,,,,,,,,,,,,,
https://www.lamudi.com.ph/studio-unit-preselling-condo-unit-in-empire-east-h-169999780646.html,,1.0,1.0,22.0,,,1.0,,,Yes,,,,,,,,"₱2,922,301",14.582943,121.072573,buy,condominium,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,17,,Empire East Highland City,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,14.582943,121.072573,,,,,,,,,,,,,,
https://www.lamudi.com.ph/pvt2023-0004-tektite-tower-pasig-condominium-unit-171098944674.html,,4.0,,326.97,,,,,,,,"Tektite Tower, Pasig City",,,,,,No Price,14.5739038,121.0775612,buy,condominium,,,,,,,,,,,,,,,,,,Tektite Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.com.ph/m-r-3-1490-acquired-property-for-sale-in-unit-2008-166365927149.html,,,,23.47,,,,,,,,"Unit 2008, 20/F, Shine Residences, Rennaisance Community, Meralco Ave., Brgy. Ugong, Pasig City",,,,,,"₱3,520,500",14.582943,121.072573,buy,condominium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.582943,121.072573,,,,,,,,,,,,,,
https://www.lamudi.com.ph/studio-171092313113.html,,1.0,1.0,24.0,31/12/2029,,,,,,,C5 Road Brgy. Bagong Ilog Pasig,,,,,,"₱7,000,000",14.565391,121.06934,buy,condominium,,,,,,1.0,,,,,,,1.0,,,29/26,,SYNC Towers,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.565391,121.06934,,,,,,,,,,,,,,
https://www.lamudi.com.ph/pre-selling-luxury-3-bedroom-w-private-lift-2-park-170989398282.html,,3.0,3.0,187.0,,,,,Brand New,Semi,,,1.0,1.0,,1.0,,"₱66,662,736",14.582943,121.072573,buy,condominium,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,27,,Haraya Residences,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,South Tower,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,14.582943,121.072573,,,,,,,,,,,,,,
https://www.lamudi.com.ph/luxury-1-bedroom-at-le-pont-residences-at-bridgeto-170624945377.html,,1.0,1.0,47.0,,1.0,1.0,,,No,,"Bridgetown East, Pasig City",1.0,1.0,,1.0,,"₱18,900,000",14.5739038,121.0775612,buy,condominium,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,LE PONT RESIDENCES,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/velaris-1-bedroom-unit-for-sale-w-indoor-patio-77-170954527328.html,,1.0,1.0,77.0,,,,,Brand New,No,, ,,,,,,"₱27,500,000",14.588464,121.089097,buy,condominium,,,,,,,,,,,,,,,,,,The Valaris Residences,,,,,,,,,,1.0,,,North Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/1-bedroom-condo-unit-for-sale-in-the-sapphire-bloc-170471282653.html,,1.0,1.0,32.0,,,,,,No,,"Sapphire Road corner Onyx & Garnet Road, Ortigas Center, Pasig City ",,,,,,"₱9,805,736",14.5739038,121.0775612,buy,condominium,,,,,,,,,,,,,,,,,,The Sapphire Bloc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.583771,121.059675,,,,,,,,,,,,,,
https://www.lamudi.com.ph/for-sale-one-bedroom-unit-in-le-pont-residences-at-169270912469.html,,1.0,1.0,46.0,,,,,,No,,Le Pont Residences Bridgetowne Pasig City Metro Manila Philippines,,,,,,"₱15,000,000",14.588464,121.089097,buy,condominium,,,,,,,,,,,,,,,,,,Le Pont Residences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/two-bedroom-unit-for-sale-in-the-velaris-residence-16927090102.html,,2.0,2.0,105.0,,,,,Brand New,Semi,,The Velaris Residences Bridgetowne Pasig City Metro Manila Philippines,,,,,,"₱34,000,000",14.588464,121.089097,buy,condominium,,,,,,,,,,,,,,,,,,The Velaris Residences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.588464,121.089097,,,,,,,,,,,,,,
https://www.lamudi.com.ph/studio-unit-for-sale-in-sync-c5-road-brgy-bagong-i-170938085298.html,,1.0,1.0,22.0,,,,,,,,,,,,,,No Price,14.565391,121.06934,buy,condominium,,,,,,,,1.0,,,,1.0,,,,,,SYNC Towers,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.565391,121.06934,,,,,,,,,,,,,,
